id,date,valid_time,location_longitude,location_latitude,danger_rating_level,danger_rating_text,danger_problem_text,involved_sum,involved_dead,involved_injured,involved_uninjured,involved_swept,involved_buried_total,involved_buried_partial,involved_not_buried,avalanche_extent_length,avalanche_extent_width,avalanche_breakheight,avalanche_type_text,avalanche_size_text,location_elevation,location_slope_angle,location_aspect_text,location_name,location_subregion_text,involved_equipment_standard_text,involved_equipment_lvs_text,involved_equipment_airbag_text,involved_ascent_descent_text,avalanche_release_text,avalanche_humidity_text,weather_temp,weather_snow_depth,weather_temp_mean,weather_temp_diff,weather_rain_sum,weather_snow_sum,weather_wind_speed_mean,weather_wind_dir_mean,weather_radiation_sum
7985,2009-03-04 00:00:00,True,12.53502,46.89502,3.0,considerable,,,0.0,0.0,,0.0,0.0,0.0,,,30.0,,slab,,,,,Winkeltal - Gemeindestrasse - ,Östl. Deferegger Alpen,,,,,,,-4.697,1.51,-3.0605416,-1.4041662,0.0,11.970001,1.8890287,154.17455432313955,40.04
7986,2009-03-04 00:00:00,True,10.535147,47.270147,3.0,considerable,,,0.0,0.0,,0.0,0.0,0.0,,350.0,70.0,100.0,slab,,1600.0,45.0,N,Zirlesegg - ,Zentrale Lechtaler Alpen,,,,,,,-3.8424997,1.39,0.2736459,-1.5875001,2.7,2.8700004,1.8812957,204.79906950781697,40.75
7987,2009-03-05 00:00:00,True,11.005208,47.115207999999,3.0,considerable,,,0.0,1.0,,3.0,1.0,2.0,,,,,slab,,2140.0,40.0,NW,Pforzheimer Hütte/Gleirschtal - ,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-9.297999,1.81,-6.589145,-1.9416671,0.29999998,19.81,2.0618289,135.01866041843513,42.030003
7988,2009-03-08 00:00:00,True,11.005209,47.115208999999,2.0,moderate,,,0.0,0.0,,1.0,0.0,0.0,,700.0,250.0,,slab,,1900.0,35.0,E,Brechten - ,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-13.297999,1.85,-8.374562,-0.9333339,0.100000024,11.4800005,2.4765298,335.32234530135986,53.23
7989,2009-03-08 00:00:00,True,11.00521,47.115209999999,3.0,considerable,,,0.0,0.0,,1.0,0.0,0.0,,350.0,200.0,50.0,slab,,2210.0,35.0,W,Die Mute - ,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-13.297999,1.85,-8.374562,-0.9333339,0.100000024,11.4800005,2.4765298,335.32234530135986,53.23
7990,2009-03-08 00:00:00,True,11.260076,47.395076,3.0,considerable,,,0.0,0.0,,2.0,0.0,1.0,,,,,loose,,2000.0,40.0,SE,"Hafelekar - ""Penzenlahner"" - ",Mieminger Gebirge,,,,,,,-2.7029998,1.37,-0.7384167,-0.48125,0.39999998,13.580001,2.4184642,259.1382240537408,30.46
7991,2009-03-08 00:00:00,True,11.260077,47.395077,2.0,moderate,,,0.0,0.0,,0.0,0.0,0.0,,150.0,50.0,20.0,,,1900.0,,E,Seekarspitze - ,Mieminger Gebirge,,,,,,,-2.7029998,1.37,-0.7384167,-0.48125,0.39999998,13.580001,2.4184642,259.1382240537408,30.46
7992,2009-03-10 00:00:00,True,10.535148,47.270148,3.0,considerable,,,0.0,0.0,,1.0,0.0,1.0,,200.0,50.0,30.0,slab,,2000.0,40.0,,Jungbrunntobel - ,Zentrale Lechtaler Alpen,,,,,,,-5.5924997,1.57,-3.524271,1.195833,0.9,24.290003,4.481144,249.70103363980428,38.980003
7993,2009-03-11 00:00:00,True,10.535149,47.270149,4.0,high,,,0.0,0.0,,0.0,0.0,0.0,,,,,loose,,2600.0,,N,Gamskarspitze - Nähe Mautstelle St.Jakob,Zentrale Lechtaler Alpen,,,,,,,-2.4924998,1.63,-3.4341667,-0.07916641,1.1,29.470003,4.3899956,251.9021304017326,41.84
7994,2009-03-11 00:00:00,True,11.005211,47.115210999999,3.0,considerable,,,0.0,0.0,,0.0,0.0,0.0,,,,,slab,,2200.0,,NW,Kühtaistrasse L237 - Egert- & Kitzgrabenrinne,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-11.898,1.92,-10.879249,-3.802083,0.0,14.980001,2.6103284,297.80641113404096,63.180004
7995,2009-03-11 00:00:00,True,10.570312,46.889072,4.0,high,,,1.0,0.0,,1.0,1.0,0.0,,450.0,100.0,100.0,slab,,2660.0,40.0,NW,Tscheyegg - Sunntigwaid-Valdafurbach,Glockturmgruppe,,,,,,,-12.656,19.61,-12.111208,-3.4916658,0.0,14.980001,2.6103284,297.80641113404096,63.180004
7996,2009-03-13 00:00:00,True,10.985221,46.930220999999,4.0,high,,,0.0,0.0,,1.0,0.0,0.0,,50.0,25.0,40.0,slab,,2280.0,35.0,E,Gamsgarten - 500m südwestl. Mittelstation Fernau,Weißkugelgruppe,,,,,,,-7.4965,1.7,-7.5183754,4.05,0.0,18.97,2.0134022,277.3279467192119,44.120003
7997,2009-03-14 00:00:00,True,12.240076,47.390076,4.0,high,,,0.0,1.0,,1.0,0.0,1.0,,,,,slab,,,,,Skigebiet Fieberbrunn Lärchfilzkogel - Richtung Platte,Westl. Kitzbüheler Alpen,,,,,,,-2.617,1.65,-1.5555416,4.560416,3.1,29.26,2.3718686,256.9684368789679,39.329998
7998,2009-03-14 00:00:00,True,11.005212,47.115211999999,3.0,considerable,,,0.0,1.0,,1.0,0.0,1.0,,400.0,30.0,75.0,slab,,2250.0,40.0,E,Rauher Kopf - Hundstal,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-9.247999,2.05,-8.84748,6.4812503,0.0,12.740001,2.6924314,306.3389839735443,61.890003
7999,2009-03-14 00:00:00,True,12.430047,47.025047,3.0,considerable,,,0.0,0.0,,0.0,0.0,0.0,,150.0,100.0,75.0,slab,,3300.0,40.0,S,Weißspitze - ,Venedigergruppe,,,,,,,-6.9665,2.02,-7.136812,6.1395845,0.0,16.800003,2.4444742,316.0558296528579,57.41
8000,2009-03-16 00:00:00,True,10.53515,47.27015,2.0,moderate,,,0.0,1.0,,1.0,0.0,1.0,,600.0,60.0,500.0,slab,,2300.0,60.0,E,Egger Muttekopf - Bschlabs,Zentrale Lechtaler Alpen,,,,,,,-1.7924999,1.69,0.13302088,-0.33541662,9.4,6.5099998,3.0301921,244.2738199668255,43.579998
8001,2009-03-18 00:00:00,True,10.985222,46.930221999999,3.0,considerable,,,0.0,0.0,,0.0,0.0,0.0,,160.0,20.0,45.0,slab,,2180.0,40.0,SE,Rettenbachalm - ,Weißkugelgruppe,,,,,,,-6.7965,1.58,-4.1907706,-1.0041671,0.0,4.0600004,2.093566,325.03247407143886,65.04
8002,2009-03-18 00:00:00,True,10.985223,46.930222999999,2.0,moderate,,,0.0,0.0,,0.0,0.0,0.0,,,80.0,,,,,,S,Skigebiet Nauders/ Reschenpass - Valdafourkopf (Quellbereich Bach),Weißkugelgruppe,,,,,,,-6.7965,1.58,-4.1907706,-1.0041671,0.0,4.0600004,2.093566,325.03247407143886,65.04
8003,2009-03-22 00:00:00,True,11.234652,47.323341,2.0,moderate,,,1.0,0.0,,1.0,0.0,1.0,,1200.0,80.0,85.0,slab,,2350.0,45.0,W,Reither Spitze - ,Karwendel,,,,,,,-17.897501,1.67,-11.482396,-1.6458349,0.0,4.34,2.890736,335.2265314076829,68.39
8004,2009-03-26 00:00:00,True,10.535151,47.270151,3.0,considerable,,,0.0,0.0,,3.0,1.0,0.0,,200.0,50.0,70.0,slab,,,,,Jungbrunntobel - ,Zentrale Lechtaler Alpen,,,,,,,-3.6924996,1.82,-2.3534374,-0.7187502,2.6,35.56,5.2794895,257.9373948353826,51.940002
8005,2009-03-27 00:00:00,True,11.005213,47.115212999999,3.0,considerable,,,0.0,0.0,,2.0,0.0,0.0,,170.0,50.0,12.0,slab,,3280.0,45.0,,Stubaier Wildspitze - Nordosthang der Stubaier Wildspitze,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-9.098,2.17,-9.402166,5.558334,0.0,19.740002,2.8056107,277.82067656593665,73.43
8006,2009-03-28 00:00:00,True,10.535152,47.270152,3.0,considerable,,,0.0,0.0,,0.0,0.0,0.0,,700.0,,,slab,,1600.0,,NW,Brunnental - Gatterlawine und Loisatallawine,Zentrale Lechtaler Alpen,,,,,,,-2.9924998,1.88,-0.8122915,4.3770833,4.3000007,20.930002,4.632413,252.34931654707165,54.92
8007,2009-03-28 00:00:00,True,12.165036,47.560036,3.0,considerable,,,0.0,0.0,,0.0,0.0,0.0,,,200.0,80.0,slab,,1700.0,,E,Griesner Kar - Mitterkaiser,Wilder Kaiser - Waidringer Alpen,,,,,,,4.493,1.22,3.0153956,5.370833,8.1,15.610001,3.822626,236.4976222760093,57.06
8008,2009-03-28 00:00:00,True,11.005214,47.115213999999,2.0,moderate,,,0.0,4.0,,5.0,1.0,4.0,,130.0,70.0,30.0,slab,,2550.0,40.0,SE,Hintere Karlesspitze - ,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-7.598,2.15,-7.7479997,6.437501,0.0,15.470001,2.7464652,240.76673639407736,72.600006
8009,2009-03-28 00:00:00,True,11.005215,47.115214999999,2.0,moderate,,,0.0,0.0,,1.0,0.0,0.0,,300.0,,,slab,,2390.0,40.0,SE,Nockspitze - Dem nödrlichen Grat entlang auf der Südseite,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-7.598,2.15,-7.7479997,6.437501,0.0,15.470001,2.7464652,240.76673639407736,72.600006
8825,2015-01-07 00:00:00,True,12.240157,47.390157,3.0,considerable,,,0.0,,,,,,,,,,slab,,,,,Kreuzjoch-Gerlosberg,Westl. Kitzbüheler Alpen,,,,,,,-12.016999,0.54,-6.3268957,-3.3,2.6999998,11.83,2.2547636,223.586023914314,19.3
8010,2009-03-28 00:00:00,True,11.005216,47.115215999999,2.0,moderate,,,0.0,0.0,,8.0,0.0,0.0,,60.0,30.0,60.0,slab,,3170.0,35.0,E,Wildgratscharte - Normalroute Franz Senn Hütte zur Amberger Hütte,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-7.598,2.15,-7.7479997,6.437501,0.0,15.470001,2.7464652,240.76673639407736,72.600006
8011,2009-03-28 00:00:00,True,11.005217,47.115216999999,2.0,moderate,,,0.0,0.0,,1.0,0.0,0.0,,50.0,60.0,,slab,,2020.0,35.0,NE,Zwieselbacher Rosskogel - ,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-7.598,2.15,-7.7479997,6.437501,0.0,15.470001,2.7464652,240.76673639407736,72.600006
8012,2009-03-30 00:00:00,True,11.005218,47.115217999999,3.0,considerable,,,0.0,0.0,,0.0,0.0,0.0,,100.0,10.0,,slab,,2400.0,50.0,NW,Die Mute - Zwölferkogel,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-7.248,2.24,-4.927166,1.239583,0.0,18.48,2.2007678,114.13836231435596,65.56
8013,2009-03-31 00:00:00,True,10.985224,46.930223999999,2.0,moderate,,,0.0,0.0,,0.0,0.0,0.0,,600.0,600.0,200.0,slab,,2790.0,,NW,Hochjoch - Bereich des sog. Karle,Weißkugelgruppe,,,,,,,-2.9465,1.84,-1.2423332,2.4499998,0.19999999,19.67,2.2577538,93.5772116294348,58.409996
8014,2009-04-01 00:00:00,True,11.005219,47.115218999999,3.0,considerable,,,0.0,0.0,,0.0,0.0,0.0,,120.0,,,,,1950.0,,NW,Birgitzer Köpfl - zw. Birgitzer Köpfl und Mutterer Alm,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-2.448,2.15,-2.994354,3.9895833,0.0,14.91,1.8932025,95.81512994117864,69.31
8015,2009-04-01 00:00:00,True,11.00522,47.115219999999,2.0,moderate,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,SW,"Zaunhof - L 16 Pitztaler Landesstrasse, Strkm: 18,5",Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-2.448,2.15,-2.994354,3.9895833,0.0,14.91,1.8932025,95.81512994117864,69.31
8016,2009-04-02 00:00:00,True,10.985225,46.930224999999,2.0,moderate,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,NW,Rettenbachferner - Durchfahrtstunnel zum Tiefenbachferner,Weißkugelgruppe,,,,,,,0.3535,1.77,0.4519375,2.2395833,1.3,3.71,1.8594427,127.5350407109056,70.74
8017,2009-04-03 00:00:00,True,11.005221,47.115220999999,2.0,moderate,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,"L13 Sellrainerlandesstraße - Strkm: 23,5; Ostportal Bachgalerie",Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-4.248,2.04,-1.4443542,0.30208313,0.0,2.8000002,2.0075622,134.54694023359738,81.82
8018,2009-04-03 00:00:00,True,11.645105,47.235105,2.0,moderate,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,"Ottenspitze - Valserlandesstraße, Strkm: 2,8",Westl. Tuxer Alpen,,,,,,,-2.8755,1.76,0.08700012,2.09375,4.5,0.77,1.9159508,144.32600893624976,69.4
8019,2009-04-03 00:00:00,True,11.260078,47.395078,2.0,moderate,,,0.0,0.0,,1.0,0.0,0.0,,50.0,40.0,30.0,slab,,2500.0,45.0,SW,Speckkarspitze - ,Mieminger Gebirge,,,,,,,1.297,1.54,5.085021,5.8604174,0.9000001,0.0,2.167126,126.27110054461642,75.7
8020,2009-04-04 00:00:00,True,12.670004,46.755004,2.0,moderate,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,Dorfzentrum Obertilliach - Haus Dorf Nr. 80,Lienzer Dolomiten,,,,,,,0.94650006,1.84,3.2433748,0.8854165,15.199999,3.0800002,1.4840554,31.944036597151765,57.21
8021,2009-04-04 00:00:00,True,11.005222,47.115221999999,2.0,moderate,,,0.0,0.0,,0.0,0.0,0.0,,250.0,100.0,,slab,,2350.0,35.0,E,Roter Schrofen - ,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-3.198,1.98,-1.3412292,-0.58125,0.0,2.38,1.9066112,113.61523812582467,82.67
8022,2009-04-05 00:00:00,True,10.535153,47.270153,3.0,considerable,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,Brunnental - zw. Bach und Stockach,Zentrale Lechtaler Alpen,,,,,,,-0.1925,1.57,3.6642706,0.20833373,9.1,0.0,2.162192,134.68691813044762,69.07
8023,2009-04-05 00:00:00,True,12.311468,47.043973,3.0,considerable,,,2.0,1.0,,3.0,2.0,0.0,,450.0,40.0,100.0,gliding,,2100.0,35.0,SW,"Goriacher Alm - Schlüsselspitze - Maurertal, Essener-Rostocker-Hütte",Venedigergruppe,,,,,,,-0.188,1.82,1.4125209,2.514583,3.6999998,4.06,1.5931854,117.64995381195628,72.15
8024,2009-04-05 00:00:00,True,10.535154,47.270154,3.0,considerable,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,Stockach - zw. Bach und Oberstockach,Zentrale Lechtaler Alpen,,,,,,,-0.1925,1.57,3.6642706,0.20833373,9.1,0.0,2.162192,134.68691813044762,69.07
8025,2009-04-05 00:00:00,True,10.535155,47.270155,2.0,moderate,,,0.0,0.0,,0.0,0.0,0.0,,,,,slab,,,,,Wildebene - ,Zentrale Lechtaler Alpen,,,,,,,-0.1925,1.57,3.6642706,0.20833373,9.1,0.0,2.162192,134.68691813044762,69.07
8026,2009-04-06 00:00:00,True,10.985226,46.930225999999,2.0,moderate,,,0.0,0.0,,1.0,0.0,1.0,,60.0,30.0,,slab,,2750.0,35.0,E,Breslauer Hütte - Vent,Weißkugelgruppe,,,,,,,0.15350002,1.57,1.9014168,0.79583347,2.2,0.7,1.3890729,123.984749361468,80.03999
8028,2009-04-07 00:00:00,True,12.430048,47.025048,2.0,moderate,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,"L 25 Defreggentalstraße - zw. Maria Hilf und Erlsbach, Strkm: 25,9",Venedigergruppe,,,,,,,0.2335,1.82,1.889229,0.68958354,1.1000001,1.05,1.5146,137.51800422066125,84.32
8029,2009-04-08 00:00:00,True,11.111092,47.144726,2.0,moderate,,,1.0,0.0,,1.0,1.0,0.0,,400.0,40.0,65.0,slab,,2320.0,35.0,E,Zischgeles - Sattelloch - Zischgeles,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-1.9495,1.7,0.85883343,0.5520834,0.1,0.0,1.6902922,159.35007552520335,86.409996
8030,2009-04-10 00:00:00,True,10.535156,47.270156,1.0,low,,,0.0,1.0,,1.0,1.0,0.0,,5.0,3.0,100.0,slab,,1500.0,30.0,S,Rotwand - Bichele - Jagdhütte ,Zentrale Lechtaler Alpen,,,,,,,-1.2425,1.31,4.793958,-0.34166718,0.0,0.0,2.1080904,179.3818455683135,87.549995
8031,2009-04-10 00:00:00,True,10.535157,47.270157,3.0,considerable,,,0.0,1.0,,2.0,0.0,1.0,,,,,slab,,2600.0,40.0,N,Bretterspitze - Schwärzer Scharte,Zentrale Lechtaler Alpen,,,,,,,-1.2425,1.31,4.793958,-0.34166718,0.0,0.0,2.1080904,179.3818455683135,87.549995
8032,2009-04-12 00:00:00,True,12.430049,47.025049,1.0,low,,,0.0,1.0,,1.0,0.0,0.0,,,,,gliding,,1890.0,35.0,W,Gumpachkreuz / Dorfertal - ,Venedigergruppe,,,,,,,-0.71650004,1.58,2.042354,-0.31666684,0.0,0.0,2.0785248,177.34374444073836,89.91
8033,2009-04-18 00:00:00,True,11.771907,47.249984,2.0,moderate,,,2.0,0.0,,2.0,2.0,0.0,,450.0,,,loose,,2000.0,40.0,NE,Pfundsalm-Niederleger - Niederleger 200m südlich von Pfundalm,Östl. Tuxer Alpen,,,,,,,-2.9994998,1.28,0.48070836,-2.4916666,3.1999998,10.639999,2.3799553,175.46855698524638,81.88
8034,2009-04-22 00:00:00,True,12.43005,47.02505,2.0,moderate,,,0.0,0.0,,2.0,0.0,0.0,,,,,,,,,,Barmer Spitze - ,Venedigergruppe,,,,,,,-1.1665,1.41,0.93089586,0.72291666,3.2000005,3.22,2.1190178,80.54348948537962,82.36
8035,2009-04-22 00:00:00,True,10.985227,46.930226999999,2.0,moderate,,,0.0,1.0,,1.0,0.0,0.0,,600.0,200.0,40.0,slab,,3200.0,38.0,W,Sonklarspitze - Triebenkarlasferner,Weißkugelgruppe,,,,,,,-0.54649997,1.07,1.8920417,0.9291667,2.6,1.33,2.0146968,70.64520666095382,84.05
8036,2009-04-25 00:00:00,True,10.985228,46.930227999999,2.0,moderate,,,0.0,0.0,,1.0,0.0,0.0,,20.0,15.0,15.0,slab,,3400.0,38.0,N,Weißseespitze - ,Weißkugelgruppe,,,,,,,-2.3465,1.04,0.22016674,-1.0395834,0.70000005,5.3200006,2.2848897,65.90926960368287,97.32
8037,2009-04-29 00:00:00,True,10.985229,46.930228999999,3.0,considerable,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,Schermerspitze - ,Weißkugelgruppe,,,,,,,-0.2965,1.12,0.35766667,-1.2874999,4.6000004,23.730001,2.9255106,143.0524518636092,62.649998
8038,2009-05-01 00:00:00,True,10.98523,46.930229999999,2.0,moderate,,,0.0,0.0,,3.0,0.0,1.0,,130.0,40.0,,slab,,2900.0,35.0,NE,Nasse Wand - Zwischen Nasse Wand und Weissseejoch,Weißkugelgruppe,,,,,,,-1.8464999,1.24,0.24777085,0.54375,2.1000001,22.400002,2.2474132,9.35232275217823,64.17
8039,2009-05-01 00:00:00,True,10.985231,46.930230999999,2.0,moderate,,,0.0,2.0,,2.0,0.0,1.0,,700.0,70.0,30.0,slab,,3300.0,45.0,N,Schaufelspitze - ,Weißkugelgruppe,,,,,,,-1.8464999,1.24,0.24777085,0.54375,2.1000001,22.400002,2.2474132,9.35232275217823,64.17
8040,2009-05-02 00:00:00,True,12.430051,47.025051,2.0,moderate,,,0.0,0.0,,2.0,0.0,0.0,,590.0,,25.0,slab,,3150.0,38.0,W,Großglockner - ,Venedigergruppe,,,,,,,-1.4165,1.53,-0.27952075,1.1541667,4.3,15.820001,2.4936936,8.046043950771415,70.15
8041,2009-05-02 00:00:00,True,10.967963,46.805994,3.0,considerable,,,6.0,0.0,,6.0,6.0,0.0,,500.0,170.0,70.0,slab,,3180.0,40.0,NE,Schalfkogel - ,Gurgler Gruppe,,,,,,,-5.83,1.87,-5.296667,2.3479166,0.3,17.22,2.3521054,345.6413950994151,86.21
8042,2009-05-05 00:00:00,True,10.697363,46.862719,2.0,moderate,,,1.0,0.0,,1.0,1.0,0.0,,350.0,250.0,85.0,slab,,3120.0,45.0,N,Wiesejaggl - Nordhang,Glockturmgruppe,,,,,,,-9.0335,10.27,-5.2199583,-1.8104167,0.3,5.3900003,2.2927246,333.30967979825385,91.729996
8043,2009-05-10 00:00:00,True,10.985232,46.930231999999,,,,,0.0,0.0,,0.0,0.0,0.0,,,80.0,,slab,,,,SE,Rofenbergalm - Abgang auf den Wanderweg zur Rofenbergalm,Weißkugelgruppe,,,,,,,1.1035,0.96,4.499854,0.78125,3.4000003,0.0,1.6538228,191.885517712019,97.15
8044,2009-05-12 00:00:00,True,10.985233,46.930232999999,,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,NW,Winterstall - Abgang auf die Venter Landasstrasse L240,Weißkugelgruppe,,,,,,,2.2535,0.85,5.0305834,0.6312504,7.9,0.0,1.7962141,180.20209664611863,87.46001
8045,2009-06-29 00:00:00,True,12.240077,47.390077,,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,Schwarzach Schattseital - ,Westl. Kitzbüheler Alpen,,,,,,,9.433001,0.0,11.731439,0.6104164,53.899998,0.0,1.6913416,279.5431409915872,56.53
8046,2009-10-16 00:00:00,True,11.005223,47.115222999999,,,,,0.0,0.0,,1.0,0.0,1.0,,50.0,20.0,50.0,slab,,2380.0,38.0,E,Brechten - Roßrinner,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-12.598,0.29,-10.459458,-0.45208454,0.0,7.4900002,2.8440113,323.8109630402738,53.12
8047,2009-10-17 00:00:00,True,11.260079,47.395079,,,,,0.0,0.0,,1.0,0.0,1.0,,,,,slab,,1900.0,40.0,SW,Seegrube - Grubegg,Mieminger Gebirge,,,,,,,-2.1529999,0.35,-1.7332084,2.1770833,3.0000002,21.420002,2.4375992,288.87323403933794,29.050003
8048,2009-12-01 00:00:00,True,10.872171,46.89587,3.0,considerable,,,1.0,0.0,,1.0,1.0,0.0,,170.0,100.0,85.0,slab,,3350.0,43.0,NW,Schuchtkogel - Taschachferner,Weißkugelgruppe,,,,,,,-10.2960005,9.67,-12.058499,0.19166756,0.0,50.259995,2.3897424,176.18094571567872,20.41
8049,2009-12-02 00:00:00,True,10.985234,46.930233999999,,,,,0.0,0.0,,0.0,0.0,0.0,,50.0,80.0,75.0,slab,,2720.0,40.0,NW,Großes Kar - Schermerspitze,Weißkugelgruppe,,,,,,,-10.2965,0.93,-5.888687,-5.5395823,0.0,42.140003,2.234163,174.22264851836604,17.4
8050,2009-12-02 00:00:00,True,10.985235,46.930234999999,,,,,0.0,0.0,,1.0,0.0,0.0,,,,,slab,,2840.0,40.0,NE,Mittelberg - Pitztaler Gletscher,Weißkugelgruppe,,,,,,,-10.2965,0.93,-5.888687,-5.5395823,0.0,42.140003,2.234163,174.22264851836604,17.4
8051,2009-12-13 00:00:00,True,10.985236,46.930235999999,2.0,moderate,,,0.0,0.0,,2.0,0.0,2.0,,,100.0,100.0,slab,,2350.0,40.0,NE,"Schermerspitze-Timmelsjochstraße - Bankeralm, Timmelsjoch",Weißkugelgruppe,,,,,,,-12.6965,0.89,-10.207959,-3.833334,0.0,10.780001,1.6353903,313.39415957481725,16.05
8052,2009-12-18 00:00:00,True,10.985237,46.930236999999,2.0,moderate,,,0.0,0.0,,1.0,0.0,0.0,,,10.0,8.0,slab,,3300.0,40.0,NW,Hochfirst - ,Weißkugelgruppe,,,,,,,-25.8465,0.86,-21.848063,-5.174999,0.0,0.0,1.2207996,247.4522348367126,23.75
8053,2009-12-20 00:00:00,True,10.535158,47.270158,1.0,low,,,0.0,0.0,,1.0,0.0,1.0,,100.0,20.0,30.0,slab,,2150.0,33.0,S,Galzig - Skiroute 16,Zentrale Lechtaler Alpen,,,,,,,-17.5425,0.58,-14.385208,-2.78125,0.0,4.3399997,2.2458353,242.49051221604853,20.43
8054,2009-12-20 00:00:00,True,11.645106,47.235106,2.0,moderate,,,0.0,0.0,,1.0,0.0,0.0,,81.0,41.0,,slab,,2700.0,40.0,S,"Grünbergspitze - Grafmartspitze, Seekopf",Westl. Tuxer Alpen,,,,,,,-22.5755,0.89,-22.498936,-0.94166183,0.0,0.42,2.0818865,66.57791097248128,23.039999
8055,2009-12-20 00:00:00,True,11.645107,47.235107,2.0,moderate,,,0.0,0.0,,0.0,0.0,0.0,,,,,slab,,2200.0,35.0,N,Hoher Kopf und Roßkopf - ,Westl. Tuxer Alpen,,,,,,,-22.5755,0.89,-22.498936,-0.94166183,0.0,0.42,2.0818865,66.57791097248128,23.039999
8056,2009-12-20 00:00:00,True,11.645108,47.235108,2.0,moderate,,,0.0,0.0,,1.0,0.0,0.0,,,8.0,20.0,slab,,2300.0,35.0,NW,Mölser Scharte - ,Westl. Tuxer Alpen,,,,,,,-22.5755,0.89,-22.498936,-0.94166183,0.0,0.42,2.0818865,66.57791097248128,23.039999
8057,2009-12-20 00:00:00,True,10.985238,46.930237999999,2.0,moderate,,,0.0,0.0,,0.0,0.0,0.0,,,5.0,6.0,slab,,2300.0,35.0,E,Muttenkopf - Martairaalm,Weißkugelgruppe,,,,,,,-25.7965,0.85,-22.807959,1.7458305,0.0,1.26,1.5819923,262.7961728448762,22.68
8058,2009-12-20 00:00:00,True,12.430052,47.025052,2.0,moderate,,,0.0,0.0,,0.0,0.0,0.0,,50.0,40.0,20.0,slab,,2320.0,35.0,SW,Weißeneck Scharte - ,Venedigergruppe,,,,,,,-22.816502,1.02,-21.431604,-2.7020874,0.0,1.12,2.0170643,309.86795147239314,23.09
8059,2009-12-21 00:00:00,True,10.900552,46.934323,3.0,considerable,,,2.0,0.0,,2.0,2.0,0.0,,170.0,30.0,,slab,,2340.0,38.0,NW,"Braunschweigerhütte - Gries, Mittelbergferner",Weißkugelgruppe,,,,,,,-18.532999,1.1,-19.848106,5.783332,0.1,1.4699999,2.4118025,283.77813148456187,24.66
8060,2009-12-22 00:00:00,True,11.005224,47.115223999999,3.0,considerable,,,0.0,1.0,,3.0,3.0,0.0,,150.0,70.0,120.0,slab,,2560.0,38.0,NE,Alpeiner Ferner - Franz-Senn-Hütte,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-13.898,1.2,-18.232376,14.433334,0.1,5.81,2.568748,242.9670135333053,22.32
8061,2009-12-22 00:00:00,True,10.985239,46.930238999999,3.0,considerable,,,0.0,0.0,,0.0,0.0,0.0,,,,,slab,,,,SE,"Neder, Venter Landesstraße - Lehenbach, Freistabl, Haslpuit",Weißkugelgruppe,,,,,,,-9.8465,0.91,-16.554834,14.462496,0.0,6.3,2.3994632,203.69253788113988,20.65
8062,2009-12-25 00:00:00,True,10.98524,46.930239999999,3.0,considerable,,,0.0,3.0,,3.0,0.0,0.0,,380.0,20.0,20.0,slab,,2260.0,45.0,SE,"Rettenbachalm - Rettenbachtal, Wetzsteinrinne",Weißkugelgruppe,,,,,,,-2.2465,1.21,-4.2204585,3.6312501,0.0,32.620003,2.5904922,185.55908231405135,12.110001
8063,2009-12-26 00:00:00,True,12.430053,47.025053,3.0,considerable,,,0.0,0.0,,1.0,1.0,0.0,,300.0,150.0,48.0,slab,,2750.0,45.0,NE,Deferegger Pfannhorn - Staller Sattel,Venedigergruppe,,,,,,,-8.9665,1.35,-5.6331663,-4.2125,4.7,32.199997,2.4673524,197.34883576495045,13.110001
