id,date,valid_time,location_longitude,location_latitude,danger_rating,danger_problem,involved_sum,involved_dead,involved_injured,involved_uninjured,involved_swept,involved_buried_total,involved_buried_partial,involved_not_buried,avalanche_extent_length,avalanche_extent_width,avalanche_breakheight,avalanche_type,avalanche_size,location_elevation,location_slope_angle,location_aspect,location_name,location_subregion,involved_standard_equipment,involved_avd_activated,involved_equipment_airbag,involved_ascent_descent,avalanche_artificial_release,avalanche_humidity,weather_temp,weather_snow_depth,weather_temp_mean,weather_temp_diff,weather_rain_sum,weather_snow_sum,weather_wind_speed_mean,weather_wind_dir_mean,weather_radiation_sum,week_day
453,2015-02-25 16:19:00,True,12.34259,47.56674,2.0,,,,,,,,,,,,,slab,,1721.0,38.0,NE,Kleines Griesner Tor,Wilder Kaiser - Waidringer Alpen,,,,,,,-5.876,0.91,-5.279646,-0.35208273,0.0,17.990002,2.0923932,350.7874235446428,32.82,2
454,2015-02-26 10:29:00,True,10.8621,46.91234,3.0,,,,,,,,,,,,,slab,,3389.0,51.0,S,Hinterer Brunnenkogel,Weißkugelgruppe,,,,,,,-15.2775,10.04,-16.448854,-2.8645802,0.0,9.52,2.1690803,258.2815544072812,40.82,3
456,2015-02-26 15:39:00,True,11.05784,47.24521,2.0,,,,,,,,,,,,,slab,,2789.0,51.0,SW,Rietzer Grieskogel,Grieskogelgruppe,,,,,,,-7.3695,1.62,-12.4195,-3.4291677,0.0,9.52,2.1690803,258.2815544072812,40.82,3
464,2015-02-28 12:38:00,True,10.51522,47.04497,,,,,,,,,,,,,,slab,,2728.0,22.0,SE,Furglerjoch,Samnaungruppe,,,,,,,-8.5805,1.51,-13.573208,1.9729156,0.0,3.08,2.142254,291.5699293274424,50.329998,5
465,2015-02-28 17:06:00,True,11.59964,47.14478,2.0,,,,,,,,,,,,,slab,,2117.0,13.0,NW,Untere Knappenkuchl,Westl. Tuxer Alpen,,,,,,,-4.2415004,1.25,-8.119625,2.4145832,0.0,3.99,1.8463852,275.1136267110505,45.109997,5
466,2015-02-28 16:49:00,True,11.98699,47.27969,2.0,,,,,,,,,,,,,slab,,2444.0,21.0,E,Speikspitze,Westl. Kitzbüheler Alpen,,,,,,,-6.2125,1.13,-9.865105,1.7375021,0.0,3.4300008,2.069237,57.98771182695047,47.719997,5
467,2015-02-28 13:28:00,True,10.33686,47.2086,3.0,,,,,,,,,,,,,slab,2.0,2558.0,37.0,NW,Guflespitze,Westl. Lechtaler Alpen,,,,,,,-6.1485,1.59,-12.237562,1.8812485,0.0,5.8099995,2.1990554,167.04541743662492,42.18,5
472,2015-02-28 13:53:00,True,11.59775,47.06123,2.0,,,,,,,,,,80.0,10.0,,slab,2.0,2350.0,35.0,NE,Hohe Warte / Schmirn,Nördl. Zillertaler Alpen,,,,,,,-4.0835,1.3,-8.942354,2.6125016,0.0,3.99,1.8463852,275.1136267110505,45.109997,5
473,2015-03-03 11:54:00,True,10.83262,47.44167,,,,,,,,,,,,,,slab,,1996.0,14.0,N,Wiesjoch,Östl. Lechtaler A. - Ammergauer A.,,,,,,,-4.8345003,1.15,-6.5412703,0.7395835,1.1999999,19.74,2.7824495,215.04199001738328,33.760002,1
474,2015-03-03 12:09:00,True,10.93926,47.33777,,,,,,,,,,,,,,slab,,2183.0,41.0,E,Wankspitze,Mieminger Gebirge,,,,,,,-5.1615,1.34,-7.5703545,-0.24583435,0.0,10.709999,2.2674687,206.79550648145505,40.54,1
475,2015-03-03 12:57:00,True,11.16781,47.15026,,,,,,,,,,,,,,slab,,2706.0,27.0,NW,Auf den Sömen,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-8.561,1.75,-10.4349575,-2.1104174,0.0,12.39,1.9695923,263.0114330867583,40.71,1
476,2015-03-03 14:46:00,True,11.23932,47.33673,,,,,,,,,,,,,,slab,,2100.0,32.0,W,Seefelder Joch,Karwendel,,,,,,,-3.379,1.31,-6.9040003,-0.4208331,0.0,12.39,1.9695923,263.0114330867583,40.71,1
477,2015-03-06 12:00:00,True,11.27855,47.18038,3.0,,,,,,,,,,200.0,20.0,80.0,slab,,2180.0,40.0,NW,"Axamer Lizum, Hoadlsattel",Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-6.4675,1.75,-9.951354,0.11458492,0.0,7.350001,2.5968444,321.0442446527984,46.17,4
502,2015-03-08 12:00:00,True,10.37755,47.34487,3.0,,,,,,,,,,150.0,10.0,50.0,slab,2.0,2200.0,35.0,NW,Muttekopf,Allgäuer Alpen,,,,,,,5.0160003,1.49,-7.7845206,7.333333,0.0,4.83,1.8815334,0.149050775966185,57.65,6
496,2015-03-06 12:00:00,True,11.24018,47.10577,3.0,,,,,,,,,,180.0,20.0,80.0,slab,2.0,2100.0,35.0,E,Seblasspitze,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-6.3465,1.41,-8.750666,-2.3020806,0.0,7.350001,2.5968444,321.0442446527984,46.17,4
505,2015-03-07 17:07:00,True,11.6647,47.21082,3.0,,,,,,,,,,,,,slab,,2587.0,46.0,NE,Grafensspitze,Westl. Tuxer Alpen,,,,,,,-5.228,1.54,-11.803,2.7416687,0.0,8.47,3.0901282,10.814275225147975,50.379997,5
506,2015-03-07 15:32:00,True,12.54807,47.42414,3.0,,,,,,,,,,,,,slab,,1880.0,31.0,SE,Hochhörndlerspitze,Östl. Kitzbüheler Alpen,,,,,,,-1.338,1.13,-8.297895,0.14583445,0.0,11.48,2.2407513,9.868444289262952,45.010002,5
508,2015-03-19 15:00:00,True,12.63373,46.66098,2.0,,,,,,,,,,180.0,,,slab,2.0,2350.0,40.0,SE,Reiterkarspitze,Lienzer Dolomiten,,,,,,,2.0765002,0.73,-3.7839167,3.079166,0.0,2.5900002,2.0222776,82.79551213775956,60.379997,3
512,2015-03-08 12:00:00,True,11.10886,47.12475,3.0,,,,,,,,,,200.0,35.0,,slab,,2500.0,32.0,E,Schöntalspitze,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,2.6859999,1.78,-9.309314,9.01042,0.0,1.2600001,2.4450245,333.3746212368823,65.17,6
523,2015-03-15 13:26:00,True,11.7288,47.23984,2.0,,,,,,,,,,30.0,10.0,50.0,slab,,2160.0,34.0,NE,Roßlaufspitze,Östl. Tuxer Alpen,,,,,,,-0.44,1.29,-6.767604,2.59375,0.0,0.7,2.2554421,88.1351764459571,65.899994,6
9269,2017-12-19 14:15:00,True,12.31167,47.4675,1.0,,,,,,,,,,,,,slab,2.0,1299.0,18.0,S,Rauher Kopf,Westl. Kitzbüheler Alpen,,,,,,,-5.045,1.0,-7.2325,0.80833197,0.1,17.36,1.7366086,235.0246783211177,11.96,1
9233,2017-04-29 12:33:00,True,11.13759,46.97147,3.0,,,,,,,,,,,,,slab,3.0,3300.0,40.0,NW,Aperer Pfaff,Zentrale Stubaier Alpen,,,,,,,-8.804501,1.47,-10.284708,-4.3625007,0.099999994,47.810005,2.9930556,1.8090007880004413,77.17,5
9307,2018-01-08 17:06:00,True,10.1815,46.97933,3.0,,,,,,,,,,,,,slab,2.0,2240.0,29.0,SE,Weiße Riefe,Westl. Verwallgruppe,,,,,,,-2.969,1.71,-4.499729,0.13958263,0.0,0.84,3.3463051,162.33223173947923,21.619999,0
9312,2018-01-10 14:35:00,True,12.38669,46.77373,3.0,,,,,,,,,,30.0,20.0,20.0,slab,2.0,2400.0,35.0,NE,Thurntaler,Östl. Deferegger Alpen,,,,,,,-6.1655,1.33,-4.576958,-1.9666667,0.0,28.139997,1.716185,140.49207349095988,15.0,2
9344,2018-02-11 08:18:00,True,12.63611,46.66065,2.0,,,,,,,,,,,,40.0,gliding,3.0,2000.0,40.0,E,Obertilliach,Lienzer Dolomiten,,,,,,,-11.683001,1.31,-10.249667,-3.7750006,0.0,0.28,2.0057294,325.8942800201544,38.29,6
9346,2018-02-14 10:57:00,True,11.78783,47.54467,3.0,,,,,,,,,,,,,slab,,1987.0,52.0,S,Guffertspitze,Brandenberger Alpen,,,,,,,-12.7605,1.42,-11.127167,-4.906248,0.099999994,8.330001,2.7327127,267.5465420918634,30.73,2
457,2015-02-26 15:50:00,True,11.03865,47.2441,2.0,,,,,,,,,,,,,slab,,2581.0,23.0,S,Kreuzjoch,Grieskogelgruppe,,,,,,,-5.907,1.62,-10.957002,-3.4291658,0.0,9.52,2.1690803,258.2815544072812,40.82,3
9489,2018-12-25 13:05:00,True,10.92817,46.93633,3.0,wind_slab,,,,,,,,,,,,,,2830.0,30.0,NE,Rettenbachferner,Weißkugelgruppe,,,,,True,,-13.723,1.34,-8.837584,-5.7479167,0.10000001,33.67,4.081259,287.7840374327743,17.61,1
9585,2019-01-12 11:39:00,True,12.45283,47.44283,3.0,,,,,,,,,,,,,,,1705.0,35.0,S,Hochetzkogel,Östl. Kitzbüheler Alpen,,,,,,,-5.5855,1.53,-8.807375,1.6270838,0.19999999,36.05,3.3064518,289.1035480181508,9.58,5
9674,2019-01-17 10:00:00,True,11.42195,46.99517,2.0,wind_slab,,,,,,,,,1100.0,50.0,,slab,2.0,2095.0,30.0,NW,Allerleigrubenspitze,Zentrale Stubaier Alpen,,,,descent,True,False,-6.992,1.52,-8.700853,0.37500095,0.0,24.779995,3.6780527,60.30114471015797,18.58,3
9677,2019-01-31 10:09:00,True,12.37711,47.40859,2.0,wind_slab,,,,,,,,,,,,,,1825.0,37.0,NW,Steinbergkogel,Westl. Kitzbüheler Alpen,,,,,True,,-9.2815,1.47,-10.672646,-2.929165,0.099999994,8.470001,2.367712,201.47957025043408,24.61,3
9680,2019-01-31 13:28:00,True,10.99896,47.23033,3.0,wind_slab,,,,,,,,,150.0,30.0,,slab,2.0,2755.0,37.0,SE,Pirchkogel,Grieskogelgruppe,,,,,True,,-15.1655,1.79,-15.721751,-1.1145849,0.10000001,5.7400002,2.027884,203.2815380780236,26.46,3
9688,2019-02-04 10:00:00,True,11.1238,46.98768,4.0,persistent_weak_layers,,,,,,,,,55.0,30.0,,slab,1.0,2690.0,35.0,NE,Stubaier Gletscher,Zentrale Stubaier Alpen,,,,descent,True,False,-10.9475,1.92,-11.169897,-1.2312517,0.19999999,30.939997,3.3141026,230.26704175285363,26.02,0
9794,2019-12-15 12:50:00,True,11.0962,47.15603,3.0,wind_slab,1.0,0.0,0.0,1.0,1.0,0.0,1.0,,30.0,40.0,,slab,2.0,2800.0,35.0,E,Lampsenspitze,Nördl. Ötztaler- & Stubaier Alpen,True,True,,descent,True,False,-4.8035,1.29,-12.662876,4.8479166,0.0,10.5,3.3031995,221.26380057764467,13.7,6
9792,2019-12-18 15:50:00,True,11.08184,47.01532,2.0,persistent_weak_layers,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,200.0,50.0,100.0,slab,2.0,2560.0,35.0,W,Sulztal,Zentrale Stubaier Alpen,True,True,,descent,True,False,-1.3614999,1.23,-3.2854583,1.2749995,0.0,1.4,3.0856287,132.55393201492268,18.099998,2
9796,2019-12-23 11:44:00,True,11.12217,46.9675,4.0,,5.0,0.0,0.0,5.0,5.0,0.0,5.0,,200.0,,,slab,2.0,2800.0,35.0,E,Hildesheimer Hütte - Pfaffenferner,Zentrale Stubaier Alpen,,,,descent,True,False,-10.5045,1.46,-8.828458,-4.3354154,0.3,32.48,3.7136488,247.6983675336432,10.69,0
9807,2019-12-26 12:00:00,True,12.78903,46.76651,3.0,wind_slab,2.0,0.0,0.0,2.0,2.0,0.0,2.0,,,,,slab,2.0,2100.0,30.0,E,Marcher Stein,Lienzer Dolomiten,,,,,True,False,-5.6875,1.48,-6.848959,-3.837501,0.1,4.2699995,2.6599758,291.6261554446899,21.09,3
9797,2019-12-24 10:42:00,True,11.83083,47.263,3.0,wind_slab,1.0,0.0,0.0,1.0,1.0,0.0,1.0,,60.0,20.0,10.0,slab,1.0,2050.0,30.0,E,Hochzillertal - Aschau,Östl. Tuxer Alpen,,,,descent,True,False,-5.02,1.08,-5.2142706,-1.0458322,0.099999994,31.220001,2.039989,232.13007147162293,7.51,1
9793,2019-12-17 09:45:00,True,11.30683,47.18638,1.0,wind_slab,2.0,0.0,2.0,0.0,2.0,1.0,0.0,,190.0,10.0,25.0,slab,2.0,1900.0,35.0,N,"Schneiderspitze, Axamer Lizum",Nördl. Ötztaler- & Stubaier Alpen,False,False,none,ascent,True,False,1.1095,1.11,-2.5384166,6.833333,0.4,1.3300002,2.9518347,194.9355933274016,14.42,1
9803,2019-12-24 10:45:00,True,11.38493,47.31218,3.0,wind_slab,2.0,0.0,0.0,2.0,1.0,0.0,0.0,,280.0,10.0,40.0,slab,2.0,2250.0,40.0,S,Hafelekar - Diretissima,Karwendel,True,True,all,descent,True,False,-5.518,0.83,-6.432062,-0.8166661,0.3,24.85,1.7694604,302.08325702624944,8.23,1
9806,2019-12-26 12:31:00,True,10.30383,46.95367,4.0,wind_slab,2.0,0.0,0.0,2.0,2.0,0.0,0.0,,150.0,20.0,80.0,slab,2.0,2340.0,30.0,W,Ischgl Schigebiet Silvretta Arena,Samnaungruppe,,,,descent,True,False,-5.7145,1.55,-9.199917,-1.0249996,0.099999964,40.53,3.6309834,284.7000430979735,13.08,3
9795,2019-12-23 12:00:00,True,12.3897,46.77163,3.0,wind_slab,3.0,0.0,0.0,3.0,2.0,1.0,1.0,,,,,slab,2.0,2300.0,35.0,E,Hochpustertal - Thurntaler,Östl. Deferegger Alpen,,,,descent,True,False,-4.922,1.44,-5.2183547,-3.429167,0.0,25.13,2.3176768,322.39424520262975,8.5,0
9823,2020-01-28 15:30:00,True,12.45842,47.12043,2.0,wind_slab,2.0,0.0,1.0,1.0,2.0,0.0,0.0,,400.0,70.0,,slab,2.0,2000.0,50.0,N,"Schildfall, WI 3 - 4+",Venedigergruppe,,,none,,False,False,-5.2904997,1.3,-6.2196665,1.7833328,0.0,4.34,3.1819558,188.8307702472441,25.63,1
9805,2019-12-26 11:40:00,True,10.97051,46.94578,4.0,wind_slab,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,slab,,2900.0,35.0,S,Wasserkar,Weißkugelgruppe,,,all,descent,True,False,-7.1930003,1.57,-10.911228,0.36041832,0.10000001,25.62,4.680787,290.23902598653035,15.16,3
9818,2019-12-29 12:48:00,True,12.64017,46.66817,3.0,wind_slab,5.0,0.0,0.0,5.0,1.0,0.0,0.0,,250.0,150.0,90.0,slab,2.0,2050.0,40.0,SE,Huilahner Kogel,Lienzer Dolomiten,True,True,none,descent,True,False,-6.4165,1.46,-10.571709,-4.624999,0.0,0.21000001,2.4086847,333.54368207921846,25.31,6
9821,2020-01-30 11:35:00,True,10.27749,47.10146,4.0,new_snow,3.0,0.0,1.0,2.0,1.0,0.0,1.0,,120.0,40.0,25.0,slab,2.0,2300.0,35.0,W,St. Anton - In der Riffle,Westl. Verwallgruppe,True,True,some,descent,True,False,-3.0075002,1.57,-8.072083,0.0020823479,0.0,33.320004,3.002825,213.87685536762748,22.87,3
9825,2020-01-31 12:00:00,True,10.20733,46.95774,3.0,persistent_weak_layers,2.0,0.0,1.0,1.0,1.0,0.0,0.0,,500.0,10.0,35.0,slab,2.0,2100.0,35.0,W,Predigberg,Silvretta,True,True,none,descent,True,True,0.70000005,1.56,-7.642708,7.258334,0.0,23.94,2.7689517,232.6640283401779,23.05,4
9824,2020-01-31 13:46:00,True,11.03002,47.20054,3.0,persistent_weak_layers,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,400.0,15.0,40.0,slab,2.0,2550.0,45.0,NW,Neunerkogel,Nördl. Ötztaler- & Stubaier Alpen,True,,all,descent,True,False,-0.7705002,1.51,-7.505397,4.7666664,0.3,19.46,2.1671376,215.11992247581315,21.08,4
9837,2020-02-13 13:00:00,True,12.35601,46.87765,2.0,wind_slab,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,600.0,,,slab,3.0,2500.0,40.0,NE,St.Jakob,Östl. Deferegger Alpen,True,True,none,descent,True,False,-9.058001,1.87,-11.711125,-2.8291674,0.1,9.660002,1.9122645,359.14435123945015,36.010002,3
9859,2020-03-08 10:00:00,True,12.32915,47.56034,1.0,wind_slab,2.0,0.0,0.0,2.0,2.0,0.0,2.0,,150.0,15.0,15.0,slab,2.0,2080.0,35.0,NE,Goinger Törl,Wilder Kaiser - Waidringer Alpen,,,,,True,False,-5.9585,0.84,-8.12048,0.8458319,1.7,8.400001,1.9217708,198.2232775636305,40.899998,6
9833,2020-02-08 12:12:00,True,12.29777,47.33251,2.0,wind_slab,4.0,0.0,2.0,2.0,2.0,0.0,1.0,,380.0,20.0,50.0,slab,2.0,2270.0,40.0,E,Großer Rettenstein,Westl. Kitzbüheler Alpen,True,True,all,ascent,True,False,0.2045002,4.16,-9.303313,6.349998,0.0,10.36,2.4740112,191.543229611953,33.699997,5
9840,2020-02-16 00:00:00,False,10.97493,46.95021,3.0,persistent_weak_layers,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,70.0,30.0,150.0,slab,2.0,2500.0,35.0,E,Gratl Sölden,Weißkugelgruppe,,,,descent,True,False,-0.81149995,1.76,-5.494833,13.304165,0.0,7.9100003,3.1380994,238.83204433053623,42.309998,6
9834,2020-02-09 11:40:00,True,11.03665,47.02535,2.0,persistent_weak_layers,9.0,1.0,0.0,8.0,1.0,1.0,0.0,,400.0,70.0,35.0,slab,3.0,3020.0,40.0,E,Murkarspitze,Nördl. Ötztaler- & Stubaier Alpen,True,True,all,descent,True,False,-8.3220005,1.71,-10.761584,3.6916676,0.0,0.0,2.7656832,290.9105975064827,46.28,6
9854,2020-03-08 13:00:00,True,11.02896,47.02976,2.0,wind_slab,5.0,0.0,0.0,5.0,0.0,0.0,0.0,,250.0,15.0,,slab,2.0,2960.0,45.0,NE,Tonigenkogel,Nördl. Ötztaler- & Stubaier Alpen,True,True,,ascent,False,False,-9.87,1.9,-13.065313,2.0437498,0.20000002,8.470001,2.7461174,291.6841027696083,54.69,6
9842,2020-02-20 15:35:00,True,10.83188,46.95706,2.0,wind_slab,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,,slab,2.0,2611.0,36.0,N,Rifflsee,Weißkugelgruppe,True,True,none,descent,True,False,-7.22,12.63,-7.3653126,-10.954166,0.0,4.2699995,2.8527298,271.84814058962405,46.88,3
9843,2020-02-22 15:00:00,True,11.98524,47.33818,2.0,persistent_weak_layers,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,100.0,20.0,,slab,1.0,1970.0,35.0,NE,Galtenberg,Westl. Kitzbüheler Alpen,True,True,some,descent,True,,6.9995,1.49,-4.9187293,4.9500003,0.0,5.25,2.4628055,226.576376355594,39.8,5
9852,2020-03-08 12:30:00,True,12.33382,47.55768,1.0,wind_slab,3.0,0.0,0.0,3.0,1.0,0.0,1.0,,150.0,20.0,15.0,slab,2.0,2050.0,45.0,N,Kleines Törl,Wilder Kaiser - Waidringer Alpen,True,True,all,descent,True,False,-2.6580005,1.05,-7.619979,0.8458328,1.7,8.400001,1.9217708,198.2232775636305,40.899998,6
9844,2020-02-28 14:29:00,True,10.27746,47.11314,3.0,wind_slab,2.0,0.0,0.0,2.0,1.0,0.0,1.0,,,,,slab,2.0,2300.0,40.0,N,Hinteres Rendlkar,Westl. Verwallgruppe,,,,descent,True,False,-9.4505005,2.05,-9.165605,-8.356252,0.1,25.2,4.4749327,248.5402020092256,37.949997,4
9845,2020-02-28 12:24:00,True,11.77922,47.18741,3.0,wind_slab,5.0,0.0,0.0,5.0,0.0,0.0,0.0,,1000.0,50.0,100.0,slab,2.0,2200.0,35.0,E,Wanglspitze,Östl. Tuxer Alpen,True,True,,descent,True,False,-8.252,1.82,-8.24575,-8.302082,0.0,17.570002,3.185279,271.8803790825065,39.96,4
9865,2020-03-11 10:14:00,True,10.97135,46.94154,3.0,wind_slab,4.0,0.0,0.0,4.0,1.0,1.0,0.0,,90.0,30.0,30.0,slab,2.0,2950.0,40.0,E,Wasserkar,Weißkugelgruppe,True,True,some,descent,True,False,-3.7165,1.99,-9.020145,6.3520823,0.0,17.570002,2.4284155,254.5333924775883,46.43,2
9855,2020-03-08 09:32:00,True,12.28955,47.55206,1.0,,2.0,0.0,1.0,1.0,1.0,1.0,0.0,,300.0,,,loose,,2200.0,80.0,SE,Tuxeck,Wilder Kaiser - Waidringer Alpen,True,True,,ascent,False,True,-6.8385,0.84,-8.25048,0.8458328,1.7,8.400001,1.9217708,198.2232775636305,40.899998,6
9877,2020-05-03 09:41:00,True,11.09434,46.98795,2.0,persistent_weak_layers,5.0,0.0,0.0,5.0,0.0,0.0,1.0,,700.0,250.0,40.0,slab,3.0,3250.0,43.0,N,Östlicher Daunkogel,Zentrale Stubaier Alpen,True,True,none,ascent,True,False,-8.1525,1.25,-6.617083,-3.3145833,0.20000002,20.37,2.8600504,252.1678520812028,96.67,6
9885,2020-05-07 10:45:00,True,11.10447,47.04327,,persistent_weak_layers,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,400.0,400.0,100.0,slab,3.0,3300.0,40.0,NE,Schrankogel,Nördl. Ötztaler- & Stubaier Alpen,,,,ascent,True,False,-1.7575002,1.19,-5.6163545,2.495834,0.0,9.450001,2.6487463,296.63904984261575,88.95,3
9888,2020-02-17 13:00:00,True,10.14403,46.87784,2.0,persistent_weak_layers,2.0,0.0,0.0,2.0,1.0,0.0,0.0,,250.0,150.0,50.0,slab,2.0,2875.0,45.0,NW,Haagspitze,Silvretta,,,,ascent,True,False,-3.0490003,1.78,-6.8948336,6.49375,0.0,5.95,1.6797937,192.199200979841,42.88,0
9882,2020-05-03 00:00:00,False,11.06328,47.09708,2.0,wind_slab,4.0,0.0,0.0,4.0,4.0,0.0,3.0,,500.0,100.0,50.0,slab,3.0,2900.0,35.0,N,Westlicher Seeblaskogel,Nördl. Ötztaler- & Stubaier Alpen,True,True,,ascent,True,False,-8.475,1.25,-5.663542,-3.8520846,0.1,22.399998,2.882489,253.83460948398263,96.89,6
9880,2020-05-06 10:01:00,True,11.03036,47.18024,,persistent_weak_layers,2.0,0.0,0.0,2.0,2.0,0.0,0.0,,150.0,70.0,100.0,slab,2.0,2850.0,40.0,N,Finstertaler Schartenkopf,Nördl. Ötztaler- & Stubaier Alpen,True,True,,ascent,True,False,-1.5669999,1.41,-3.3164792,1.1916664,8.700003,0.21000001,1.8335836,257.2795110145269,73.28,2
9881,2020-05-07 11:09:00,True,10.94726,46.83226,,persistent_weak_layers,2.0,0.0,0.0,2.0,2.0,0.0,1.0,,100.0,50.0,50.0,slab,2.0,3300.0,40.0,N,Mittlerer Spiegelkogel,Gurgler Gruppe,True,True,,ascent,True,False,-0.97599995,9.81,-4.90725,3.23125,0.0,12.6,2.2957327,322.6142319354175,91.95,3
9889,2019-12-06 11:00:00,True,11.00983,46.90833,1.0,wind_slab,2.0,0.0,1.0,1.0,1.0,0.0,0.0,,,200.0,25.0,slab,2.0,3000.0,40.0,NE,Nederkogel,Gurgler Gruppe,True,True,all,descent,True,False,-2.475,1.16,-3.6739583,4.7541656,0.0,0.0,2.1273293,179.2601452576822,30.31,4
9878,2020-05-07 11:37:00,True,10.26988,47.05106,,persistent_weak_layers,5.0,0.0,2.0,3.0,5.0,0.0,0.0,,900.0,400.0,50.0,slab,3.0,3000.0,40.0,NE,Saumspitze,Westl. Verwallgruppe,True,True,all,ascent,True,False,1.5539999,1.32,-3.1298542,2.1499996,3.5999994,13.790002,2.4590359,262.4209768933891,73.09,3
9884,2020-05-18 11:10:00,True,10.95774,46.83079,,persistent_weak_layers,2.0,0.0,0.0,2.0,1.0,0.0,1.0,,250.0,70.0,25.0,slab,2.0,3300.0,50.0,N,Hinterer Spiegelkogel,Gurgler Gruppe,True,True,,descent,True,False,0.4245,0.9,-2.6452916,2.9354167,0.0,12.04,1.679508,72.8966487472543,93.11,0
9804,2019-12-26 12:30:00,True,10.9405,46.9615,4.0,wind_slab,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,80.0,20.0,175.0,slab,2.0,2850.0,38.0,NE,Schwarzkogel,Weißkugelgruppe,False,False,none,descent,True,False,-7.9265,10.0,-12.452021,-1.9124994,0.1,24.989998,3.4597676,305.5942201464461,15.950001,3
9822,2020-01-30 11:30:00,True,10.27834,47.11449,4.0,new_snow,8.0,0.0,0.0,8.0,1.0,0.0,0.0,,200.0,70.0,50.0,slab,2.0,2200.0,40.0,E,Rendl Schimmelegg,Westl. Verwallgruppe,True,True,all,descent,True,False,-2.1365,1.52,-7.2010837,0.0020837784,0.0,33.320004,3.002825,213.87685536762748,22.87,3
9887,2020-04-10 11:05:00,True,10.72705,47.10167,1.0,persistent_weak_layers,3.0,0.0,0.0,3.0,0.0,0.0,0.0,,250.0,10.0,25.0,slab,2.0,2500.0,40.0,NW,Hoher Aifner,Nördl. Ötztaler- & Stubaier Alpen,True,True,,descent,True,False,3.0955,1.51,-0.94668746,1.7083336,0.0,0.0,1.8301404,108.7362222658203,92.94,4
9879,2020-05-07 12:36:00,True,10.84927,46.89757,,persistent_weak_layers,4.0,0.0,0.0,4.0,0.0,0.0,0.0,,200.0,20.0,20.0,slab,2.0,3100.0,40.0,N,Taschachwand,Weißkugelgruppe,True,True,,descent,True,False,0.6294999,9.81,-3.765292,1.9125005,0.100000024,13.0199995,2.446939,297.70980493842023,88.09,3
9886,2020-05-02 00:00:00,False,11.0576,47.1687,2.0,wind_slab,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,100.0,100.0,50.0,slab,2.0,2870.0,43.0,N,Zwieselbacher Rosskogel,Nördl. Ötztaler- & Stubaier Alpen,,,,descent,True,False,-5.2145004,1.35,-4.1025214,-0.2416668,0.30000004,35.280003,2.4526792,261.7069489175559,73.74,5
9893,2020-10-13 00:00:00,False,10.92411,46.91539,0.0,persistent_weak_layers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,20.0,90.0,slab,2.0,3100.0,35.0,NE,Tiefenbachferner,Weißkugelgruppe,,,,descent,True,False,-12.544001,9.13,-9.986709,-8.527084,0.0,14.49,2.5519917,14.534649383976303,42.809998,1
393,2015-01-03 15:57:00,True,11.0344,46.8684,3.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,390.0,30.0,45.0,slab,,2200.0,40.0,NW,Moarrinne / Festkogel,Gurgler Gruppe,False,False,none,descent,,False,-1.8785,0.84,-8.492563,7.7166667,0.0,3.01,2.6260843,315.41901013540263,21.62,5
407,2014-12-31 15:00:00,True,11.0581,47.2393,3.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,100.0,30.0,110.0,slab,,2500.0,35.0,S,Flaurlinger Narrenböden,Grieskogelgruppe,,,,,,False,-12.297999,1.55,-16.834457,2.1083336,0.0,15.959999,1.8807018,315.1437808326078,14.719999,2
394,2015-01-05 09:48:00,True,10.9708,46.95691,3.0,,2.0,2.0,0.0,0.0,2.0,2.0,0.0,,350.0,30.0,40.0,slab,,2340.0,42.0,NW,Gaislachkogel,Weißkugelgruppe,False,False,none,descent,,False,-12.5859995,1.39,-7.9438124,-4.370832,0.0,9.7300005,2.760136,303.9622967084333,22.76,0
364,2015-01-16 13:34:00,True,10.55527,46.89579,3.0,,4.0,1.0,0.0,3.0,2.0,2.0,0.0,,400.0,150.0,150.0,slab,3.0,2700.0,35.0,SE,Valdafourkopf,Glockturmgruppe,,,,,,,-7.6205,12.46,-12.310083,1.2416658,0.0,7.0699997,2.0882154,216.7868164823764,26.029999,4
9931,2020-12-30 13:35:00,True,12.63019,46.85294,4.0,wind_slab,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,180.0,25.0,30.0,slab,2.0,2200.0,30.0,NE,Schönbergspitze,Östl. Deferegger Alpen,,,,descent,True,False,-6.8735,1.63,-12.097459,3.6166658,0.2,22.889997,1.8849972,248.4272033595969,18.55,2
